	Unnamed: 0	name	cat	address	emp	vac	lat	lon	district
216	216	ИП Овчинников А.Т.	Производство пива	692760, г Артем, ул Западная 1-я, д. 26	109	0	43.377178	132.171715	
217	217	ИП Печура Сергей Николаевич	Производство соленого, вареного, запеченого, копченого, вяленого и прочего мяса	690012, г Владивосток, ул Калинина, д. 84, офис 68, Собеседование по предварительной записи по телефону.	502	2	43.1010312	131.8932298	Первомайский
218	218	ИП Прожерин Иван Анатольевич	Торговля розничная цветами и другими растениями, семенами и удобрениями в специализированных магазинах…	690005, г Владивосток, ул Луговая, д. 51, офис 46	70	8	43.11874	131.9361	
219	219	ИП Серегин Д.Г.	Торговля розничная играми и игрушками в специализированных магазинах	690074, г Владивосток, ул Снеговая, д. 34	48	0	43.1353664	131.9637754	Первореченский
220	220	ИП Смирнова Олеся Николаевна	Торговля розничная в неспециализированных магазинах	г Артем, ул Рабочая 1-я, д. 30	2	0	43.330158	132.089771	
221	221	ИП Тарасова Надежда Юрьевна	Деятельность агентов по оптовой торговле сельскохозяйственным сырьем, живыми животными, текстильным сырьем и полуфабрикатами	692519, г Уссурийск, ул Ленина, д. 25	45	0	43.7867567	131.9549677	
222	222	ИП Терещенко Аркадий Алексеевич	Деятельность гостиниц и прочих мест для временного проживания…	690041, г Владивосток, ул Радио, д. 5, административный орган	38	0	43.1982341	131.9255449	Советский
223	223	ИП Трегубов Дмитрий Юрьевич	Торговля розничная бытовыми электротоварами в специализированных магазинах…	692760, г Артем, ул Кирова, д. 19	84	0	43.3562854	132.1840498	
224	224	ИП ФИЛИППОВ СЕРГЕЙ НИКОЛАЕВИЧ	Торговля розничная аудио- и видеотехникой в специализированных магазинах…	690106, г Владивосток, пр-кт Океанский, д. 52, офис 2 этаж	50	2	43.1294801	131.8931497	Фрунзенский
225	225	ИП Хомутников А.Н	Торговля розничная косметическими и парфюмерными товарами, кроме мыла в специализированных магазинах…	690048, г Владивосток, пр-кт 100-летия Владивостока, д. 40, корп. а	45	0	43.151037	131.909613	Первореченский
226	226	ИП Чубов Алексей Витальевич	Производство мебели	690039, г Владивосток, ул Русская, д. 9, корп. б	39	1	43.1669025	131.908548	Советский
227	227	ИПМ ДВО РАН	Научные исследования и разработки	690041, г Владивосток, ул Радио, д. 7	46	4	43.1975394	131.9263048	Советский
228	228	ИПМТ ДВО РАН	Научные исследования и разработки в области естественных и технических наук прочие	690091, г Владивосток, ул Суханова, д. 5, корп. А, офис 313	163	0	43.1176991	131.8944572	Ленинский
229	229	ИФНС по Первомайскому району г. Владивостока	Деятельность полномочных представителей Президента Российской Федерации в регионах Российской Федерации и территориальных органов федеральных органов исполнительной власти в субъектах Российской Федерации (республиках, краях, областях)	690048, г Владивосток, ул Овчинникова, д. 34, корп. А	128	1	43.1567596	131.9092573	Первореченский
230	230	ИФНС России по Ленинскому району г.Владивостока	Управление финансовой деятельностью и деятельностью в сфере налогообложения	690091, г Владивосток, пр-кт Океанский, д. 40	197	0	43.1233893	131.888864	Ленинский
231	231	ИФНС России по Фрунзенскому району г. Владивостока	Деятельность территориальных органов федеральных органов исполнительной власти в городах и районах субъектов Российской Федерации	690091, г Владивосток, пр-кт Океанский, д. 13, офис 301	169	2	43.118422	131.8861204	Фрунзенский
232	232	ИХ ДВО РАН	Научные исследования и разработки в области естественных и технических наук прочие	690022, г Владивосток, пр-кт 100 лет Владивостоку, д. 159	257	2	43.192137	131.920708	Советский
233	233	"Кавалеровский филиал КГКУ ""Приморское лесничество """	Лесоводство и прочая лесохозяйственная деятельность	692411, р-н Кавалеровский, пгт Кавалерово, ул Первомайская, д. 125	48	3	44.25482	135.07202	
234	234	КБОГУ Владивостокская КШ-ДС 7 вида	Образование	690106, г Владивосток, ул Нерчинская, д. 44	46	4	43.1248639	131.9004472	Ленинский
235	235	"КГА ПОУ ""ВГМК"""	Образование профессиональное среднее	690091, г Владивосток, ул Октябрьская, д. 13	46	0	43.1254171	131.8848278	Фрунзенский
236	236	"КГА ПОУ ""ВСК"""	Образование профессиональное среднее	690013, г Владивосток, ул Шепеткова, д. 60	101	0	43.1186534	131.9412466	Ленинский
237	237	"КГА ПОУ ""ДВГГТК"""	Образование профессиональное среднее	690089, г Владивосток, ул Карбышева, д. 11	130	11	43.155831	131.927885	Первореченский
238	238	"КГА ПОУ ""ППК"""	Образование профессиональное среднее	690049, г Владивосток, ул Бородинская, д. 16	172	2	43.1648108	131.9237013	
239	239	"КГА ПОУ ""РТК"""	Образование профессиональное среднее	690011, г Владивосток, ул Новожилова, д. 3	84	6	43.0944379	131.9608167	Первомайский
240	240	"КГА ПОУ ""ЭНЕРГЕТИЧЕСКИЙ КОЛЛЕДЖ"""	Образование профессиональное среднее	690080, г Владивосток, ул Борисенко, д. 104	162	3	43.08889	131.9632	Первомайский
241	241	"КГАПОУ ""Приморский краевой художественный колледж"""	Образование профессиональное среднее	690091, г Владивосток, ул Светланская, д. 65, корп. а	60	0	43.1146491	131.8970913	Ленинский
242	242	"КГАУ ""КСШОР"""	Деятельность в области спорта прочая…	690091, г Владивосток, ул Батарейная, д. 2	157	3	43.1235489	131.8762423	Фрунзенский
243	243	"КГАУ ""МФЦ ПРИМОРСКОГО КРАЯ"""	Деятельность по созданию и использованию баз данных и информационных ресурсов…	690080, г Владивосток, ул Борисенко, д. 102	1247	7	43.090458	131.9657	Первомайский
244	244	"КГАУ ""ПРИМГОСЭКСПЕРТИЗА"""	Экспертиза проектной документации и результатов инженерных изысканий	690002, г Владивосток, пр-кт Острякова, д. 49, офис 305	42	1	43.1375736	131.8995548	Фрунзенский
245	245	"КГАУ ""Приморский театр оперы и балета"""	Деятельность в области исполнительских искусств	690012, г Владивосток, ул Фастовская, д. 14, офис 419	408	0	43.1000578	131.8995418	Первомайский
246	246	"КГАУ ""ЦСП ПК"""	Деятельность в области спорта прочая	690091, г Владивосток, ул Батарейная, д. 2	116	1	43.1235489	131.8762423	Фрунзенский
247	247	"КГАУ СО ""ПЦСОН"" Арсеньевский филиал"	Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам	692331, г Арсеньев, пр-кт Горького, д. 24	112	0	44.1617125	133.2753766	
248	248	"КГАУ СО ""ПЦСОН"" Артемовский филиал"	Предоставление социальных услуг без обеспечения проживания	692760, г Артем, ул Лазо, д. 38	75	1	43.3570062	132.1978202	
249	249	"КГАУ СО ""ПЦСОН"" Дальнегорский филиал"	Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам	692446, г Дальнегорск, пр-кт 50 лет Октября, д. 75	127	0	44.5549399	135.5683411	
250	250	"КГАУ СО ""ПЦСОН"" Находкинский филиал"	Предоставление социальных услуг без обеспечения проживания	692928, г Находка, ул Постышева, д. 13	97	3	42.8338252	132.8969958	
251	251	"КГАУ СО ""ПЦСОН"" Партизанский филиал"	Предоставление социальных услуг без обеспечения проживания	692864, г Партизанск, ул Дворцовая, д. 2, корп. В	93	0	43.116573	133.12387	
252	252	"КГАУ СО ""ПЦСОН"" Спасский филиал"	Предоставление социальных услуг без обеспечения проживания	692238, г Спасск-Дальний, ул Красногвардейская, д. 104, корп. 7	74	2	44.574665	132.825221	
253	253	"КГАУ СО ""ПЦСОН"" Уссурийский филиал"	Предоставление социальных услуг без обеспечения проживания	692525, г Уссурийск, ул Ленина, д. 121	135	1	43.8017819	131.9539353	
254	254	"КГАУ СО ""ПЦСОН"" Хорольский филиал"	Предоставление социальных услуг без обеспечения проживания	692254, р-н Хорольский, с Хороль, ул Советская, д. 2	90	0	44.4201747	132.0885096	
255	255	КГАУ СО «СЕДАНКИНСКИЙ ДОМ ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ»	Деятельность по уходу с обеспечением проживания	690049, г Владивосток, ул Маковского, д. 41	255	7	43.2137724	131.9531021	Советский
256	256	"КГАУЗ ""ВКБ №2"""	Деятельность больничных организаций	690105, г Владивосток, ул Русская, д. 57	891	13	43.1752642	131.9289709	Советский
257	257	"КГАУК ""ПГКГ"""	Деятельность музеев	690091, г Владивосток, ул Алеутская, д. 12	65	0	43.1142671	131.8821237	Фрунзенский
258	258	"КГАУСО ""ПЦСОН"""	Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам	690033, г Владивосток, ул Иртышская, д. 8	1310	0	43.1600551	131.9143067	Первореченский
259	259	"КГБПОУ ""ВБМК"""	Образование профессиональное среднее	690001, г Владивосток, ул Светланская, д. 105, корп. А	264	6	43.1155853	131.9078206	Ленинский
260	260	"КГБПОУ ""КОЛЛЕДЖ МАШИНОСТРОЕНИЯ И ТРАНСПОРТА"""	Образование профессиональное среднее	690002, г Владивосток, ул Амурская, д. 90	75	0	43.1348898	131.904867	
261	261	"КГБУ ""ГОСНЕДВИЖИМОСТЬ"""	Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе	690091, г Владивосток, ул Алеутская, д. 45, корп. а, офис 722, предварительная запись на собеседование по телефону	63	2	43.1213274	131.8836052	Фрунзенский
262	262	"КГБУ ""ПРИМОРСКИЙ ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ"""	Деятельность по подбору персонала прочая	690091, г Владивосток, ул Пушкинская, д. 13	477	11	43.1150733	131.8970621	Ленинский
263	263	"КГБУ ""ЦКО"""	Деятельность, направленная на установление рыночной или иной стоимости (оценочная деятельность), кроме оценки, связанной с недвижимым имуществом или страхованием…	690002, г Владивосток, пр-кт Острякова, д. 49, офис 505	39	5	43.1375736	131.8995548	Фрунзенский
264	264	"КГБУЗ ""ВДП № 2"""	Деятельность больничных организаций	690034, г Владивосток, ул Приходько, д. 4	220	4	43.1085136	131.9413894	Ленинский
265	265	"КГБУЗ ""ВДП №5"""	Общая врачебная практика	690003, г Владивосток, ул Бестужева, д. 13	113	4	43.106243	131.8750007	Фрунзенский
266	266	"КГБУЗ ""ВКБ № 1"""	Деятельность больничных организаций	690078, г Владивосток, ул Садовая, д. 22	568	9	43.1369428	131.8971161	Фрунзенский
267	267	"КГБУЗ ""ВКДЦ"""	Общая врачебная практика	690001, г Владивосток, ул Светланская, д. 131	110	0	43.11313	131.91518	Ленинский
268	268	"КГБУЗ ""ВКРД № 2"""	Деятельность больничных организаций	690021, г Владивосток, ул Черемуховая, д. 32	260	0	43.098378	131.9061002	Первомайский
269	269	"КГБУЗ ""ВКРД №3"""	Деятельность больничных организаций	690035, г Владивосток, ул Калинина, д. 55	303	9	43.1008469	131.9107731	Первомайский
270	270	"КГБУЗ ""Владивостокская детская поликлиника № 3"" (КГБУЗ ""ВДП № 3"")"	Общая врачебная практика	385000, г Владивосток, ул Анны Щетининой, д. 38	252	8	43.1656322	131.9602811	Первореченский
271	271	"КГБУЗ ""Владивостокская клиническая больница № 4"""	Деятельность больничных организаций	690034, г Владивосток, ул Воропаева, д. 5	460	19	43.1071687	131.9433502	Ленинский
272	272	"КГБУЗ ""Владивостокская поликлиника № 1"""	Общая врачебная практика	690091, г Владивосток, ул Уткинская, д. 7	504	8	43.1235758	131.8877177	Фрунзенский
273	273	"КГБУЗ ""Владивостокская поликлиника № 3"""	Общая врачебная практика	690005, г Владивосток, ул Луговая, д. 55, Обращаться в административное подразделение (бухгалтерия и кадры): ул. Светланская, д.108 А	158	10	43.1121158	131.920598	Ленинский
274	274	"КГБУЗ ""Владивостокская поликлиника № 4"""	Общая врачебная практика	690069, г Владивосток, ул Давыдова, д. 3	215	1	43.1699196	131.9185375	Советский
275	275	"КГБУЗ ""Владивостокская поликлиника № 5"""	Общая врачебная практика	690012, г Владивосток, ул Калинина, д. 78	114	0	43.1018832	131.8943602	Первомайский
276	276	"КГБУЗ ""Владивостокская поликлиника № 6"""	Общая врачебная практика…	690016, г Владивосток, ул Борисенко, д. 29	380	8	43.1002482	131.950574	Первомайский
277	277	"КГБУЗ ""Владивостокская поликлиника № 9"""	Общая врачебная практика	690105, г Владивосток, ул Адмирала Горшкова, д. 3	308	3	43.1628739	131.9472969	Первореченский
278	278	"КГБУЗ ""ВРД № 1"""	Деятельность больничных организаций	690048, г Владивосток, ул Завойко, д. 8	60	1	43.1530062	131.9162164	Первореченский
279	279	"КГБУЗ ""ВРД № 4"""	Деятельность больничных организаций	690091, г Владивосток, ул Алеутская, д. 38	128	5	43.1202001	131.884263	Фрунзенский
280	280	"КГБУЗ ""ВСП № 1"""	Стоматологическая практика	690091, г Владивосток, ул Уборевича, д. 14	128	0	43.1175681	131.8900344	Ленинский
281	281	"КГБУЗ ""ВСП № 2"""	Стоматологическая практика	690077, г Владивосток, ул 50 лет ВЛКСМ, д. 17	54	0	43.1008175	131.9343141	Первомайский
282	282	"КГБУЗ ""ГВВ"""	Деятельность больничных организаций	690011, г Владивосток, ул Новожилова, д. 19	357	6	43.0893425	131.9546638	Первомайский
283	283	"КГБУЗ ""Станция скорой медицинской помощи г. Владивостока"" (КГБУЗ ""ССМП г. Владивостока"")"	Деятельность в области медицины прочая, не включенная в другие группировки	690002, г Владивосток, пр-кт Океанский, д. 155	472	7	43.1339168	131.9080066	Первореченский
284	284	"КГБУСО ""СРЦН ""ПАРУС НАДЕЖДЫ"""	Деятельность по уходу с обеспечением проживания	690024, г Владивосток, ул Маковского, д. 123	239	14	43.2312091	132.002804	Советский
285	285	"КГКУ ""ИТЦ ПРИМОРСКОГО КРАЯ"""	Ремонт компьютеров и периферийного компьютерного оборудования…	690091, г Владивосток, ул Тигровая, д. 30, Вход с торца (напротив военкомата). Собеседование по предварительной записи по телефону.	45	1	43.1162841	131.8794603	Фрунзенский
286	286	"КГКУ ""Примлес"""	Лесоводство и прочая лесохозяйственная деятельность	690024, г Владивосток, ул Белинского, д. 3, корп. А	507	10	43.23407	132.009129	Советский
287	287	"КГКУ ""ПРИМУПРАВТОДОР"""	Деятельность по эксплуатации автомобильных дорог и автомагистралей	690033, г Владивосток, ул Бородинская, д. 12, офис 506	51	0	43.1634395	131.9161853	
288	288	"КГКУ ""УЗИ"""	Управление имуществом, находящимся в государственной собственности	690033, г Владивосток, ул Бородинская, д. 14, 4 этаж	192	3	43.1637076	131.9187324	
289	289	"КГКУ ""ЦЕНТР СОДЕЙСТВИЯ СЕМЕЙНОМУ УСТРОЙСТВУ № 1 Г. ВЛАДИВОСТОКА"""	Деятельность по уходу с обеспечением проживания прочая	690080, г Владивосток, ул Космонавтов, д. 19, корп. а	39	2	43.0899008	131.9730991	Первомайский
290	290	"КГКУ ""Центр содействия семейному устройству № 2 г. Владивостока"""	Деятельность по уходу с обеспечением проживания прочая	690028, г Владивосток, ул Сабанеева, д. 24	47	5	43.127874	131.9546519	Первореченский
291	291	"КГКУ ""Центр социальной поддержки населения Приморского края"""	Деятельность по уходу с обеспечением проживания	г Владивосток, ул Светланская, д. 51а	797	5	43.1151794	131.8936892	Ленинский
292	292	КГКУЗ Территориальный центр медицины катастроф 	Деятельность в области медицины прочая, не включенная в другие группировки…	690090, г Владивосток, ул Пологая, д. 21а, офис 10, корп.10	55	2	43.122406	131.883	
293	293	"КГОАУ СПО ""Колледж технологии и сервиса"" г. Владивосток"	Образование профессиональное среднее	690002, г Владивосток, пр-кт Океанский, д. 88	56	1	43.132506	131.899382	Фрунзенский
294	294	"КГОБУ ""Коррекционная школа-интернат 6 вида"""	Образование среднее общее	690025, г Владивосток, ул Главная, д. 21	90	5	43.2550087	132.0351062	Советский
295	295	"КГОБУ ""КОРРЕКЦИОННАЯ ШКОЛА-ИНТЕРНАТ I ВИДА"""	Образование среднее общее	690025, г Владивосток, ул Минеральная, д. 17	76	4	43.2552374	132.0455065	Советский
296	296	КГОБУ Владивостокская КШ 2 вида	Образование	690087, г Владивосток, ул Котельникова, д. 14	51	0	43.1302808	131.9339633	Первореченский
297	297	КГОБУ Владивостокская КШ 4 вида	Образование дошкольное…	690092, г Владивосток, ул Волкова, д. 3, корп. А	37	4	43.0935768	131.9719351	Первомайский
298	298	КГОБУ Владивостокская КШИ № 1	Образование основное общее	690091, г Владивосток, ул Лазо, д. 4	70	8	43.1147371	131.8950272	Ленинский
299	299	КГОБУ ВЛАДИВОСТОКСКАЯ КШИ № 2	Образование начальное общее…	690011, г Владивосток, ул Сафонова, д. 36	58	0	43.0921411	131.9505746	Первомайский
300	300	"КГУП ""Государственное агенство по продовольствию Приморского края"" (КГУП ""Госпродагенство Приморского края"")"	Торговля оптовая сельскохозяйственным сырьем и живыми животными	690054, г Владивосток, ул Заречная, д. 5, 28 км	46	1	43.282878	132.071993	Советский
301	301	"КГУП ""Приморский водоканал"""	Забор, очистка и распределение воды…	690014, г Владивосток, ул Некрасовская, д. 122	2839	3	43.1328848	131.9132592	
302	302	"КГУП ""Примтеплоэнерго"""	Производство пара и горячей воды (тепловой энергии)…	690089, г Владивосток, ул Героев Варяга, д. 12	338	8	43.1647913	131.9308194	Первореченский
303	303	"КГУП ""ПЭО"""	Сбор и обработка сточных вод	690105, г Владивосток, ул Бородинская, д. 28	237	0	43.1630365	131.9403437	
304	304	"КППК ""Приморкрайстрой"""	Деятельность в области архитектуры, связанная с созданием архитектурного объекта…	690091, г Владивосток, ул Адмирала Фокина, д. 18	34	0	43.1170266	131.8848747	
305	305	"КППК ""Приморское ЛХО"""	Лесоводство и прочая лесохозяйственная деятельность…	690024, г Владивосток, ул Белинского, д. 3, Предварительное обращаться по контактному телефону 8(914)7339319	9	0	43.2354163	132.0093349	Советский
306	306	Ланит-ДВ ЗАО	Ремонт компьютеров и периферийного компьютерного оборудования…	690075, г Владивосток, ул Комсомольская, д. 1, офис 801	88	0	43.1308525	131.8888666	Фрунзенский
307	307	"Лесозаводский филиал КГБПОУ ""ВБМК"""	Образование профессиональное среднее…	692031, г Лесозаводск, ул 9 Января, д. 55	47	0	45.4636377	133.3928763	
308	308	"Лесозаводский филиал КГУП ""Примтеплоэнерго"""	Производство, передача и распределение пара и горячей воды; кондиционирование воздуха	692031, г Лесозаводск, ул Пушкинская, д. 29, корп. Б	841	29	45.4667011	133.3908202	
309	309	"Лесозаводский филиал краевого государственного автономного учреждения социального обслуживания ""Приморский центр социального обслуживания населения"""	Предоставление социальных услуг без обеспечения проживания престарелым и инвалидам…	692036, г Лесозаводск, ул Щорса, д. 3	176	0	45.487687	133.4337474	
310	310	"Лесозаводское автотранспортное подразделение ПАО ""Приморавтотранс"""	Деятельность автомобильного грузового транспорта и услуги по перевозкам…	692036, г Лесозаводск, ул Лагоды, д. 1А	375	0	45.4832165	133.4330637	
311	311	"Макрорегиональный филиал ""Дальний Восток"" ПАО ""Ростелеком"""	Деятельность по предоставлению услуг телефонной связи	690091, г Владивосток, ул Светланская, д. 57	1510	0	43.1141481	131.8949811	Ленинский
312	312	"МАОУ ""Лицей технический"""	Образование среднее общее	690001, г Владивосток, ул Ковальчука, д. 6	42	1	43.1127838	131.9269091	Ленинский
313	313	"МАУ ДО ""ВГ ДДТ"""	Образование дополнительное детей и взрослых	690091, г Владивосток, пр-кт Океанский, д. 43	164	0	43.126733	131.890218	Фрунзенский
314	314	"МАУ ДО ""ДВОРЕЦ СПОРТА ""ЮНОСТЬ"""	Образование дополнительное детей и взрослых	690091, г Владивосток, пр-кт Океанский, д. 43	25	1	43.126733	131.890218	Фрунзенский
315	315	"МАУ ДО ""ЦЕНТРИНФОРМ"""	Образование дополнительное детей и взрослых	690068, г Владивосток, ул Магнитогорская, д. 4	24	0	43.1758696	131.915722	Советский
316	316	"МБДОУ ""ДЕТСКИЙ  САД № 121"""	Образование дошкольное	690035, г Владивосток, ул Интернациональная, д. 52	65	1	43.1009377	131.9170368	Первомайский
317	317	"МБДОУ ""Детский сад № 10"""	Образование дошкольное	690108, г Владивосток, ул Адмирала Угрюмова, д. 42	37	0	43.208321	132.0940681	Советский
318	318	"МБДОУ ""Детский сад № 107"""	Образование дошкольное	690048, г Владивосток, ул Овчинникова, д. 14, корп. А	29	0	43.1525677	131.9062911	Первореченский
319	319	"МБДОУ ""Детский сад № 109"""	Образование дошкольное	690037, г Владивосток, ул Адмирала Юмашева, д. 26, корп. А	37	0	43.1251208	131.9493994	
320	320	"МБДОУ ""Детский сад № 111"""	Образование дошкольное	690014, г Владивосток, ул Толстого, д. 47	37	4	43.1250192	131.9140796	Ленинский
321	321	"МБДОУ ""Детский сад № 112"""	Образование	690105, г Владивосток, ул Давыдова, д. 30, корп. А	18	3	43.1722283	131.9238642	Советский
322	322	"МБДОУ ""Детский сад № 113"""	Образование дошкольное	690034, г Владивосток, ул Фадеева, д. 18 в	25	0	43.102257	131.94687	Ленинский
323	323	"МБДОУ ""Детский сад № 114"""	Образование дошкольное	690037, г Владивосток, ул Адмирала Юмашева, д. 8, корп. Г	28	2	43.1256563	131.9415808	
324	324	"МБДОУ ""Детский сад № 115 общеразвивающего вида г. Владивостока"""	Образование дошкольное	690105, г Владивосток, ул Русская, д. 85	30	0	43.172848	131.9353	Советский
325	325	"МБДОУ ""Детский сад № 117"""	Образование дошкольное	690034, г Владивосток, ул Фадеева, д. 14- г	22	0	43.1025574	131.9463029	Ленинский
326	326	"МБДОУ ""Детский сад № 124 """	Образование дошкольное	г Владивосток, ул. Адм.Кузнецова, 50-А	30	0	43.1237887	131.9508193	Ленинский
327	327	"МБДОУ ""Детский сад № 126"""	Образование дошкольное	690024, г Владивосток, ул Маковского, д. 201	46	0	43.2332167	132.0241696	Советский
328	328	"МБДОУ ""Детский сад № 130"""	Образование дошкольное	690037, г Владивосток, ул Адмирала Кузнецова, д. 56 в	20	1	43.1227723	131.9464078	Ленинский
329	329	"МБДОУ ""Детский сад № 134"""	Образование дошкольное	690062, г Владивосток, ул Ильичева, д. 3 а	36	3	43.14655	131.9083	Первореченский
330	330	"МБДОУ ""ДЕТСКИЙ САД № 135"""	Образование дошкольное	690069, г Владивосток, ул Русская, д. 39, корп. А	25	0	43.1703004	131.9210266	Советский
331	331	"МБДОУ ""Детский сад № 138"""	Образование	690048, г Владивосток, ул Шошина, д. 7	23	2	43.1542422	131.9216099	Первореченский
332	332	"МБДОУ ""Детский сад № 140"""	Образование дошкольное	690109, г Владивосток, ул Нейбута, д. 45, корп. А	46	2	43.1106402	131.9627039	Ленинский
333	333	"МБДОУ ""Детский сад № 144"""	Образование дошкольное	690069, г Владивосток, пр-кт 100 лет Владивостоку, д. 98, корп. А	41	4	43.1706903	131.9177791	Советский
334	334	"МБДОУ ""Детский сад № 145"""	Образование дошкольное	690087, г Владивосток, ул Луговая, д. 61	56	2	43.1230119	131.9375504	
335	335	"МБДОУ ""Детский сад № 146"""	Образование дошкольное	690078, г Владивосток, ул Хабаровская, д. 25, корп. а	25	2	43.135406	131.89752	Фрунзенский
336	336	"МБДОУ ""Детский сад № 151"""	Образование дошкольное	690078, г Владивосток, ул Амурская, д. 25, корп. А	37	2	43.1371051	131.8937327	
337	337	"МБДОУ ""Детский сад № 152"""	Образование дошкольное	690077, г Владивосток, ул Вилкова, д. 7	43	1	43.0997023	131.9284383	Первомайский
338	338	"МБДОУ ""Детский сад № 154"""	Образование дошкольное	г Владивосток, ул.Светланская, 118-а	60	2	43.1123763	131.9301722	Ленинский
339	339	"МБДОУ ""Детский сад № 155"""	Образование дошкольное	690068, г Владивосток, пр-кт 100 лет Владивостоку, д. 125, корп. А	53	0	43.1712125	131.9148715	Советский
340	340	"МБДОУ ""Детский сад № 156"""	Образование дошкольное	690080, г Владивосток, ул Космонавтов, д. 7	48	0	43.0886053	131.9693287	Первомайский
341	341	"МБДОУ ""Детский сад № 157"""	Образование дошкольное	690105, г Владивосток, ул Бородинская, д. 41, корп. А	38	1	43.1671212	131.9309126	
342	342	"МБДОУ ""Детский сад № 158"""	Образование дошкольное	690080, г Владивосток, ул Сахалинская, д. 37, корп. А	29	0	43.0916172	131.9684362	Первомайский
343	343	"МБДОУ ""Детский сад № 159"""	Образование дошкольное	690014, г Владивосток, ул Некрасовская, д. 98, корп. А	37	2	43.131134	131.91367	
344	344	"МБДОУ ""Детский сад № 160"" "	Образование дошкольное	690077, г Владивосток, ул Полярная, д. 7, корп. А	34	3	43.0983361	131.9325701	Первомайский
345	345	"МБДОУ ""Детский сад № 164 """	Образование дошкольное	690002, г Владивосток, пр-кт Острякова, д. 3 а	48	0	43.1301544	131.8993311	Фрунзенский
346	346	"МБДОУ ""Детский сад № 165"""	Образование дошкольное	690077, г Владивосток, ул Полярная, д. 8	42	1	43.1002267	131.9342827	Первомайский
347	347	"МБДОУ ""Детский сад № 166"""	Образование дошкольное	690016, г Владивосток, ул Борисенко, д. 20	29	2	43.1009209	131.9441308	Первомайский
348	348	"МБДОУ ""Детский сад № 169"""	Образование дошкольное	690033, г Владивосток, ул Постышева, д. 35	33	3	43.1567072	131.920498	Первореченский
349	349	"МБДОУ ""Детский сад № 172"""	Образование дошкольное	690068, г Владивосток, ул Кирова, д. 2, корп. А	30	0	43.16884	131.91212	Советский
350	350	"МБДОУ ""Детский сад № 173"""	Образование дошкольное	690092, г Владивосток, ул Волкова, д. 11, корп. а	30	0	43.0943104	131.9762778	Первомайский
351	351	"МБДОУ ""Детский сад № 175"""	Образование дошкольное	690087, г Владивосток, ул Баляева, д. 36, корп. А	32	2	43.1315171	131.9290342	
352	352	"МБДОУ ""Детский сад № 176"""	Образование дошкольное	690005, г Владивосток, ул Светланская, д. 205, корп. А	24	1	43.113653	131.9325599	Ленинский
353	353	"МБДОУ ""Детский сад № 179"""	Образование дошкольное	690012, г Владивосток, ул Надибаидзе, д. 24	26	0	43.0993858	131.895144	Первомайский
354	354	"МБДОУ ""Детский сад № 182"""	Образование дошкольное	690087, г Владивосток, ул Котельникова, д. 24	38	3	43.1295887	131.9365543	
355	355	"МБДОУ ""Детский сад № 184"""	Образование дошкольное	г Владивосток, ул.Чайковского, 2	37	2	43.2152968	131.9541365	Советский
356	356	"МБДОУ ""Детский сад № 185"""	Образование дошкольное	690049, г Владивосток, ул Русская, д. 60 а	40	1	43.1677431	131.9204405	Советский
357	357	"МБДОУ ""Детский сад № 186"""	Образование дошкольное	690049, г Владивосток, ул Русская, д. 54, корп. а	49	0	43.1667629	131.917937	Советский
358	358	"МБДОУ ""Детский сад № 187"""	Образование дошкольное	690089, г Владивосток, ул Иртышская, д. 26, корп. Б	43	3	43.161102	131.92525	Первореченский
359	359	"МБДОУ ""Детский сад № 21"""	Образование дошкольное	690025, г Владивосток, ул Курчатова, д. 2-а	30	2	43.2511805	132.0358323	Советский
360	360	"МБДОУ ""Детский сад № 22"""	Образование дошкольное	690033, г Владивосток, ул Гамарника, д. 19а	32	1	43.158813	131.92096	Первореченский
361	361	"МБДОУ ""Детский сад № 28"""	Образование дошкольное	690066, г Владивосток, ул Тобольская, д. 31	46	1	43.1224677	131.932685	Ленинский
362	362	"МБДОУ ""Детский сад № 29"""	Образование начальное общее	690109, г Владивосток, ул Нейбута, д. 28	45	3	43.108787	131.9568816	Ленинский
363	363	"МБДОУ ""Детский сад № 3"""	Образование дошкольное	690105, г Владивосток, ул Адмирала Горшкова, д. 26 а	52	0	43.1646178	131.9523844	Первореченский
364	364	"МБДОУ ""Детский сад № 30"""	Образование дошкольное	690089, г Владивосток, ул Шошина, д. 29	40	1	43.1528829	131.9297113	Первореченский
365	365	"МБДОУ ""Детский сад № 34"""	Образование дошкольное	690028, г Владивосток, ул Сабанеева, д. 11	45	0	43.1309036	131.9459059	Первореченский
366	366	"МБДОУ ""Детский сад № 35"""	Образование дошкольное	690089, г Владивосток, ул Тухачевского, д. 54	34	2	43.157578	131.92993	Первореченский
367	367	"МБДОУ ""Детский сад № 37"""	Образование дошкольное	690013, г Владивосток, ул Каплунова, д. 11	37	3	43.1141866	131.9469844	Ленинский
368	368	"МБДОУ ""Детский сад № 38"""	Образование дошкольное	690035, г Владивосток, ул Терешковой, д. 1, корп. А	39	1	43.0984606	131.9159653	Первомайский
